,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
AGPAT160,,,"[(0.5745108425265985, 6), (0.574510842526421, 2), (0.5745108425239055, 1), (0.5745108425264224, 1), (0.5745108425267083, 1), (0.5745108425264421, 1), (0.5745108425265472, 1), (0.5745108425265516, 1), (0.574510842526442, 1), (0.5745108425260583, 1), (0.5745108425265522, 1)]",Glycerophospholipid metabolism,1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0),"['Rv2182c', 'Rv2483c']",1hdecg3p_c + palmACP_c --> ACP_c + pa160_c,
AKGDb,,,"[(0.0, 17)]",Citric Acid Cycle,Oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),['Rv2215'],coa_c + sdhlam_c --> dhlam_c + succoa_c,
ALDD1,,,"[(0.0, 17)]",Redox Metabolism,ALDD1,"['Rv1895', 'Rv3045', 'Rv2259']",fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c,
ALDD19x,,,"[(0.0, 17)]","Tyrosine, Tryptophan, and Phenylalanine Metabolism",,['Rv2858c'],h2o_c + nad_c + pacald_c --> 2.0 h_c + nadh_c + pac_c,
ALDD2x,,,"[(0.0, 17)]",Glycolysis/Gluconeogenesis,"aldehyde dehydrogenase (acetaldehyde, NAD)","['Rv0147', 'Rv0458', 'Rv3293', 'Rv0768']",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,
AMID4,,,"[(0.0, 17)]",Other Amino Acid Metabolism,AMID4,"['Rv1263', 'Rv2888c', 'Rv3175', 'Rv2363', 'Rv3375']",ad_c + h2o_c --> ac_c + nh4_c,
AMMQT8,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),[],2dmmq8_c + amet_c + h_c --> ahcys_c + mql8_c,
ARB_Dabc,,,"[(0.0, 17)]",Transport,ARB Dabc,[],arab__D_e + atp_c + h2o_c --> adp_c + arab__D_c + h_c + pi_c,
ARBabc,,,"[(0.0, 17)]",Transport,ARBabc,[],arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,
ARBt2r,,,"[(0.0, 17)]",Transport,ARBt2r,[],arab__L_e + h_e <=> arab__L_c + h_c,
ARGDr,,,"[(0.0, 17)]",Arginine and Proline Metabolism,arginine deiminase,['Rv1001'],arg__L_c + h2o_c --> citr__L_c + nh4_c,
ASNN,,,"[(0.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",L-asparaginase,['Rv1538c'],asn__L_c + h2o_c --> asp__L_c + nh4_c,
AST,,,"[(0.0, 17)]",Arginine and Proline Metabolism,Arginine succinyltransferase,[],arg__L_c + succoa_c --> coa_c + h_c + sucarg_c,
BMNMSHS,,,"[(0.0, 17)]",Redox Metabolism,BMNMSHS,['none'],bmn_c + msh_c --> bmnmsh_c + 2.0 h_c,
BMNt,,,"[(0.0, 17)]",Transport,BMNt,['none'],bmn_c <=> bmn_e,
BTS2,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,BTS2,['Rv1589'],cys__L_c + dtbt_c <=> ala__L_c + btn_c + 2.0 h_c,
BTS3r,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,Biotin synthase,['Rv1589'],dtbt_c + 2.0 s_c <=> btn_c + h2s_c,
CAATPS,,,"[(0.0, 17)]",Transport,CAATPS,['Rv0107c'],atp_c + 2.0 ca2_c + h2o_c --> adp_c + 2.0 ca2_e + h_e + pi_c,
CAt4,,,"[(0.0, 17)]",Transport,calcium transport in/out via proton antiporter,['Rv1607'],ca2_c + h_e <=> ca2_e + h_c,
CDAPPA160,,,"[(0.0, 17)]",Glycerophospholipid metabolism,CDP-Diacylglycerol pyrophostatase (n-C16:0),['Rv2289'],cdpdhdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa160_c,
CDAPPA160190,,,"[(0.0, 17)]",Glycerophospholipid metabolism,"CDP-Diacylglycerol pyrophostatase (C16:0, C19:0)",['Rv2289'],cdpc16c19g_c + h2o_c --> cmp_c + 2.0 h_c + pa160190_c,
CDAPPA190,,,"[(0.0, 17)]",Glycerophospholipid metabolism,CDAPPA190,['Rv2289'],cdpc19c19g_c + h2o_c --> cmp_c + 2.0 h_c + pa190190_c,
CDPPT160,,,"[(0.0, 17)]",Glycerophospholipid metabolism,CDPPT160,['Rv2612c'],cdpdhdecg_c + inost_c --> cmp_c + h_c + ptd1ino160_c,
CHLabc,,,"[(0.0, 17)]",Transport,choline transport via ABC system,"['Rv3759c', 'Rv3757c', 'Rv3756c', 'Rv3758c']",atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,
CITLr,,,"[(0.0, 17)]",Citric Acid Cycle,,"['Rv3075c', 'Rv2498c']",cit_c --> ac_c + oaa_c,
COBALTt5,,,"[(0.0, 17)]",Transport,COBALTt5,['Rv1239c'],cobalt2_c <=> cobalt2_e,
COCHL,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,cobaltochelatase,['Rv2062c'],atp_c + cobalt2_c + h2o_c + hgbam_c --> adp_c + co2dam_c + 2.0 h_c + pi_c,
CS,,,"[(0.0, 17)]",Citric Acid Cycle,citrate synthase,"['Rv0889c', 'Rv0896']",accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,
CTPS2,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,CTP synthase (glutamine),['Rv1699'],atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,
CYO1b,,,"[(0.0, 17)]",Oxidative Phosphorylation,CYO1b,"['Rv2193', 'Rv1451', 'Rv2200c', 'Rv3043c']",2.0 focytc_c + 0.5 o2_c --> 2.0 ficytc_c + h2o_c,['Rv1451']
CYRDAAT,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,"cob(I)yrinic acid a,c-diamide adenosyltransferase",['Rv2849c'],atp_c + co1dam_c + h_c --> adcobdam_c + pppi_c,
CYRDAR,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,"cob(II)yrinic acid a,c-diamide reductase",[],2.0 co2dam_c + fmnh2_c --> 2.0 co1dam_c + fmn_c + 2.0 h_c,
CYSS,,,"[(1.0, 17)]",Cysteine and methionine metabolism,cysteine synthase,"['Rv2334', 'Rv1336']",acser_c + h2s_c --> ac_c + cys__L_c + h_c,
CYSTS,,,"[(0.0, 17)]",Cysteine and methionine metabolism,cystathionine beta-synthase,['Rv1077'],hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,
CYTDK2,,,"[(0.0, 17)]",Nucleotide Salvage Pathway,Cytidine kinase (GTP),[],cytd_c + gtp_c --> cmp_c + gdp_c + h_c,
CYTDt2r,,,"[(0.0, 17)]",Transport,,[],cytd_e + h_e <=> cytd_c + h_c,
CYTK2,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,cytidylate kinase (dCMP),['Rv1712'],atp_c + dcmp_c <=> adp_c + dcdp_c,
Cuabc,,,"[(0.0, 17)]",Transport,Copper transport via ABC system,"['Rv0092', 'Rv0103c']",atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c,
Cut1,,,"[(0.0, 17)]",Transport,Copper export via ATPase,"['Rv0092', 'Rv0103c']",atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c,
DADA,,,"[(0.0, 17)]",Nucleotide Salvage Pathway,Deoxyadenosine deaminase,[],dad__2_c + h2o_c + h_c --> din_c + nh4_c,
DAGK160,,,"[(0.0, 17)]",Glycerophospholipid metabolism,Diacylglycerol kinase (n-C16:0),"['Rv2252', 'Rv0499']",12dgr160_c + atp_c --> adp_c + h_c + pa160_c,
DCTPD,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,dCTP deaminase,['Rv0321'],dctp_c + h2o_c + h_c --> dutp_c + nh4_c,
DCTPD2,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,DCTPD2,['Rv0321'],ctp_c + h2o_c + h_c --> nh4_c + utp_c,
DESAT16,,,"[(0.0, 17)]",Fatty Acid Metabolism,Palmitoyl CoA desaturase  n C160CoA   n C161CoA ,['Rv3229c'],h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,
DPPS,,,"[(0.0, 17)]",Polyprenyl Metabolism,DPPS,[],frdp_c + 7.0 ipdp_c --> decdp_c + 7.0 ppi_c,
DSERt2r,,,"[(0.0, 17)]",Transport,,['Rv1704c'],h_e + ser__D_e <=> h_c + ser__D_c,
DUTPDP,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,dUTP diphosphatase,['Rv2697c'],dutp_c + h2o_c --> dump_c + h_c + ppi_c,
ETHAt,,,"[(0.0, 17)]",Transport,Ethanolamine transport via diffusion  extracellular ,[],etha_e <=> etha_c,
EX_acysbmn,,,"[(0.0, 17)]",Exchange,,[],acysbmn_e --> ,
EX_ala_B,,,"[(0.0, 17)]",Exchange,,[],ala__B_e --> ,
EX_ala_L,,,"[(0.0, 17)]",Exchange,,[],ala__L_e --> ,
EX_arab_D,,,"[(0.0, 17)]",Exchange,,[],arab__D_e --> ,
EX_arg_L,,,"[(0.0, 17)]",Exchange,,[],arg__L_e --> ,
EX_bmn,,,"[(0.0, 17)]",Exchange,,[],bmn_e --> ,
EX_cit,,,"[(0.0, 17)]",Exchange,,[],cit_e <=> ,
EX_co2,,,"[(0.0, 17)]",Exchange,,[],co2_e --> ,
EX_coa,,,"[(0.0, 17)]",Exchange,,[],coa_e --> ,
EX_cobalt2,,,"[(0.0, 17)]",Exchange,,[],cobalt2_e --> ,
EX_cytd,,,"[(0.0, 17)]",Exchange,,[],cytd_e --> ,
EX_etha,,,"[(0.0, 17)]",Exchange,,[],etha_e --> ,
EX_fum,,,"[(0.0, 17)]",Exchange,,[],fum_e --> ,
EX_gal,,,"[(0.0, 17)]",Exchange,,[],gal_e --> ,
EX_glc,,,"[(0.0, 17)]",Exchange,,[],glc__D_e <=> ,
EX_glu_L,,,"[(0.0, 17)]",Exchange,,[],glu__L_e <=> ,
EX_gly,,,"[(0.0, 17)]",Exchange,,[],gly_e --> ,
EX_glyc3p,,,"[(0.0, 17)]",Exchange,,[],glyc3p_e --> ,
EX_glyc,,,"[(0.0, 17)]",Exchange,,[],glyc_e <=> ,
EX_gthrd,,,"[(0.0, 17)]",Exchange,,[],gthrd_e --> ,
EX_h2co3,,,"[(0.0, 17)]",Exchange,,[],h2co3_e --> ,
EX_h2s,,,"[(0.0, 17)]",Exchange,,[],h2s_e --> ,
EX_hdca,,,"[(0.0, 17)]",Exchange,,[],hdca_e --> ,
EX_his_L,,,"[(0.0, 17)]",Exchange,,[],his__L_e --> ,
EX_id3acald,,,"[(0.0, 17)]",Exchange,,[],id3acald_e --> ,
EX_ile_L,,,"[(0.0, 17)]",Exchange,,[],ile__L_e --> ,
EX_lcts,,,"[(0.0, 17)]",Exchange,,[],lcts_e --> ,
EX_leu_L,,,"[(0.0, 17)]",Exchange,,[],leu__L_e --> ,
EX_lys_L,,,"[(0.0, 17)]",Exchange,,[],lys__L_e --> ,
EX_mal_L,,,"[(0.0, 17)]",Exchange,,[],mal__L_e --> ,
EX_malt,,,"[(0.0, 17)]",Exchange,,[],malt_e --> ,
EX_meoh,,,"[(0.0, 17)]",Exchange,,[],meoh_e --> ,
EX_met_L,,,"[(0.0, 17)]",Exchange,,[],met__L_e --> ,
EX_no2,,,"[(1.0, 17)]",Exchange,,[],no2_e --> ,
EX_no3,,,"[(0.0, 17)]",Exchange,,[],no3_e --> ,
EX_o2,,,"[(0.0, 17)]",Exchange,,[],o2_e <=> ,
EX_ocdca,,,"[(0.0, 17)]",Exchange,,[],ocdca_e --> ,
EX_orn,,,"[(0.0, 17)]",Exchange,,[],orn_e --> ,
EX_pac,,,"[(0.0, 17)]",Exchange,,[],pac_e --> ,
EX_ppa,,,"[(0.0, 17)]",Exchange,,[],ppa_e --> ,
EX_pyr,,,"[(0.0, 17)]",Exchange,,[],pyr_e --> ,
EX_rib_D,,,"[(0.0, 17)]",Exchange,,[],rib__D_e --> ,
EX_ser_D,,,"[(0.0, 17)]",Exchange,,[],ser__D_e --> ,
EX_ser_L,,,"[(0.0, 17)]",Exchange,,[],ser__L_e --> ,
EX_skm,,,"[(0.0, 17)]",Exchange,,[],skm_e --> ,
EX_tartr_L,,,"[(0.0, 17)]",Exchange,,[],tartr__L_e --> ,
EX_thr_L,,,"[(0.0, 17)]",Exchange,,[],thr__L_e --> ,
EX_tre,,,"[(0.0, 17)]",Exchange,,[],tre_e --> ,
EX_trp_L,,,"[(0.0, 17)]",Exchange,,[],trp__L_e --> ,
EX_tsul,,,"[(0.0, 17)]",Exchange,,[],tsul_e --> ,
EX_ttdca,,,"[(0.0, 17)]",Exchange,,[],ttdca_e --> ,
EX_val_L,,,"[(0.0, 17)]",Exchange,,[],val__L_e --> ,
EX_4abz,,,"[(0.0, 17)]",Exchange,,[],4abz_e --> ,
EX_for,,,"[(0.0, 17)]",Exchange,,[],for_e --> ,
EX_akg,,,"[(0.0, 17)]",Exchange,,[],akg_e --> ,
EX_ad,,,"[(0.0, 17)]",Exchange,,[],ad_e --> ,
Adt,,,"[(0.0, 17)]",Transport,,[],ad_e <=> ad_c,
EX_urea,,,"[(0.0, 17)]",Exchange,,[],urea_e --> ,
FACOAE160,,,"[(0.0, 17)]",Fatty Acid Metabolism,Fatty-acid-CoA thioesterase (hexadecanoate),"['Rv1618', 'Rv0098', 'Rv2605c']",h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,
FAO1,,,"[(0.0, 17)]",Fatty Acid Metabolism,FAO1,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 7.0 coa_c + 6.0 fad_c + 6.0 h2o_c + 6.0 nad_c + ttdca_c --> 7.0 accoa_c + amp_c + 6.0 fadh2_c + 6.0 h_c + 6.0 nadh_c + ppi_c,
FAO10,,,"[(0.0, 17)]",Fatty Acid Metabolism,FAO10,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 9.0 coa_c + 7.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdcea_c --> 9.0 accoa_c + amp_c + 7.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c,
FAO11,,,"[(0.0, 17)]",Fatty Acid Metabolism,FAO11,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
FAO2,,,"[(0.0, 17)]",Fatty Acid Metabolism,FAO2,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 8.0 coa_c + 7.0 fad_c + 7.0 h2o_c + hdca_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 7.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,
FAO3,,,"[(0.0, 17)]",Fatty Acid Metabolism,FAO3,"['Rv0860', 'Rv0468', 'Rv1323', 'Rv0859', 'Rv1144']",atp_c + 9.0 coa_c + 8.0 fad_c + 8.0 h2o_c + 8.0 nad_c + ocdca_c --> 9.0 accoa_c + amp_c + 8.0 fadh2_c + 8.0 h_c + 8.0 nadh_c + ppi_c,
FAS161,,,"[(0.0, 17)]",Fatty Acid Metabolism,Fatty acid synthase  n C161 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,['Rv1484']
FAS181,,,"[(0.0, 17)]",Fatty Acid Metabolism,Fatty acid synthase  n C181 ,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['Rv1484']
FBP,,,"[(0.0, 17)]",Glycolysis/Gluconeogenesis,Fructose-bisphosphatase,"['Rv1099c', 'Rv2131c']",fdp_c + h2o_c --> f6p_c + pi_c,
FCLT2,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,FCLT2,['Rv1485'],fmcbtt_c + ppp9_c --> 2.0 h_c + mcbtt_c + pheme_c,
FCOAH2,,,"[(0.0, 17)]",Redox Metabolism,formyl coa hydrolase,"['Rv1618', 'Rv2605c', 'Rv0098']",forcoa_c + h2o_c --> coa_c + for_c + h_c,
FDH,,,"[(0.0, 17)]",Other Amino Acid Metabolism,formate dehydrogenase,"['Rv0087', 'Rv2899c', 'Rv2900c']",for_c + nad_c --> co2_c + nadh_c,
FETRANS,,,"[(0.0, 17)]",Redox Metabolism,FETRANS,[],fmcbtt_c <=> fe2_c + mcbtt_c,
FOMETR,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,,['Rv2211c'],5fthf_c + h_c <=> h2o_c + methf_c,
FRD2,,,"[(0.0, 17)]",Citric Acid Cycle,Fumarate reductase,"['Rv3318', 'Rv3317', 'Rv0247c', 'Rv3316', 'Rv0248c', 'Rv3319']",fum_c + mql8_c --> mqn8_c + succ_c,
FTHFCL,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,5 formethyltetrahydrofolate cyclo ligase,['Rv0992c'],5fthf_c + atp_c --> adp_c + methf_c + pi_c,
FTHFD,,,"[(0.0, 17)]",Folate Metabolism,formyltetrahydrofolate deformylase,['Rv2964'],10fthf_c + h2o_c --> for_c + h_c + thf_c,
FUMt2r,,,"[(1.0, 17)]",Transport,Fumarate reversible transport via symport,['Rv2443'],fum_e + h_e <=> fum_c + h_c,
G3PAT160,,,"[(0.0, 17)]",Glycerophospholipid metabolism,Glycerol-3-phosphate acyltransferase (C16:0),"['Rv1551', 'Rv2482c']",glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c,
G5SD,,,"[(0.0, 17)]",Urea Cycle,glutamate-5-semialdehyde dehydrogenase,['Rv2427c'],glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c,
GALKr,,,"[(0.0, 17)]",Alternate Carbon Metabolism,galactokinase,['Rv0620'],atp_c + gal_c <=> adp_c + gal1p_c + h_c,
GALT,,,"[(0.0, 17)]",Nucleotide Salvage Pathway,galactose-1-phosphate uridylyltransferase,"['Rv0618', 'Rv0619']",gal1p_c + h_c + utp_c <=> ppi_c + udpgal_c,
GALt2,,,"[(0.0, 17)]",Transport,D-galactose transport in via proton symport,['Rv3331'],gal_e + h_e --> gal_c + h_c,
GLUDC,,,"[(0.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",Glutamate Decarboxylase,['Rv3432c'],glu__L_c + h_c --> 4abut_c + co2_c,
GLUSy,,,"[(0.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate synthase (NADPH),"['Rv3859c', 'Rv3858c']",akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,
GLYC3Pabc,,,"[(0.0, 17)]",Transport,sn-Glycerol 3-phosphate transport via ABC system,"['Rv2835c', 'Rv2832c', 'Rv2834c', 'Rv2833c']",atp_c + glyc3p_e + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,
GND,,,"[(0.0, 17)]",Pentose Phosphate Pathway,phosphogluconate dehydrogenase,"['Rv1844c', 'Rv1122']",6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,
GSNK,,,"[(0.0, 17)]",Nucleotide Salvage Pathway,Guanosine kinase,[],atp_c + gsn_c --> adp_c + gmp_c + h_c,
GTHOr,,,"[(0.0, 17)]","Alanine, Aspartate, and Glutamate Metabolism",glutathione oxidoreductase,['Rv2855'],gthox_c + h_c + nadph_c <=> 2.0 gthrd_c + nadp_c,
GTHRDt2,,,"[(1.0, 17)]",Transport,Glutathione transport,"['Rv1281c', 'Rv1280c', 'Rv1283c', 'Rv1282c']",atp_c + gthrd_e + h2o_c --> adp_c + gthrd_c + h_c + pi_c,
GTPDPK,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,GTP diphosphokinase,['Rv2583c'],atp_c + gtp_c --> amp_c + gdptp_c + h_c,
GTPH1,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,GTP diphosphohydrolase,['Rv2583c'],gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,
GUACYC,,,"[(0.0, 17)]",Purine and Pyrimidine Biosynthesis,guanylate cyclase,['Rv2435c'],gtp_c --> 35cgmp_c + ppi_c,
GUAD,,,"[(0.0, 17)]",Nucleotide Salvage Pathway,Guanine deaminase,[],gua_c + h2o_c + h_c --> nh4_c + xan_c,
HCYSMT,,,"[(0.0, 17)]",Cysteine and methionine metabolism,homocysteine S-methyltransferase,['Rv2458'],amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,
HDCAt2,,,"[(0.0, 17)]",Transport,Hexadecanoate transport via proton symport,[],h_e + hdca_e --> h_c + hdca_c,
HEX1,,,"[(0.0, 17)]",Glycolysis/Gluconeogenesis,hexokinase (D-glucose:ATP),"['Rv2702', 'Rv0650']",atp_c + glc__D_c --> adp_c + g6p_c + h_c,
HISt2r,,,"[(1.0, 17)]",Transport,L histidine reversible transport via proton symport,[],h_e + his__L_e <=> h_c + his__L_c,
HMPK3,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,HMPK3,['Rv0422c'],4ahmmp_c + utp_c --> 4ampm_c + h_c + udp_c,
ID3ACALDt,,,"[(0.0, 17)]",Transport,Indoleacetaldehyde transport  extracellular ,[],id3acald_c <=> id3acald_e,
INDPYRD,,,"[(0.0, 17)]",Pyruvate Metabolism,Indole 3 pyruvate decarboxylase,['Rv0853c'],h_c + indpyr_c <=> co2_c + id3acald_c,
Kt3r,,,"[(0.0, 17)]",Transport,Kt3r,"['Rv2692', 'Rv2691']",k_c <-- k_e,
LACZ,,,"[(0.0, 17)]",Alternate Carbon Metabolism,B-galactosidase,[],h2o_c + lcts_c --> gal_c + glc__D_c,
LCTSabc,,,"[(0.0, 17)]",Transport,LCTSabc,"['Rv2317', 'Rv2318', 'Rv2316']",atp_c + h2o_c + lcts_e --> adp_c + h_c + lcts_c + pi_c,
LEUt2r,,,"[(0.0, 17)]",Transport,L leucine reversible transport via proton symport,[],h_e + leu__L_e <=> h_c + leu__L_c,
LO,,,"[(0.0, 17)]",Pyruvate Metabolism,LO,[],lac__L_c + o2_c --> ac_c + co2_c + h2o_c,
LPLIPAL2E160,,,"[(0.5745108425269684, 15), (0.5745108425244472, 1), (0.5745108425269686, 1)]",Fatty Acid Metabolism,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)",['Rv0183'],2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c,
LYSt5r,,,"[(1.0, 17)]",Transport,LYSt5r,['Rv2320c'],lys__L_e <=> lys__L_c,
L_LACD,,,"[(1.0, 17)]",Pyruvate Metabolism,L LACD,"['Rv1872c', 'Rv0694']",2.0 ficytc_c + lac__L_c --> 2.0 focytc_c + pyr_c,
L_LACt3,,,"[(0.0, 17)]",Transport,L LACt3,['Rv0191'],h_e + lac__L_c --> h_c + lac__L_e,
MALS,,,"[(0.0, 17)]",Pyruvate Metabolism,malate synthase,['Rv1837c'],accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,
MALT,,,"[(0.0, 17)]",Alternate Carbon Metabolism,alpha-glucosidase,['Rv2471'],h2o_c + malt_c --> 2.0 glc__D_c,
MALTabc,,,"[(0.0, 17)]",Transport,maltose transport via ABC system,"['Rv1237', 'Rv2316', 'Rv1236', 'Rv2317', 'Rv1238', 'Rv2318', 'Rv2040c', 'Rv1235', 'Rv2041c', 'Rv2038c', 'Rv2039c']",atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,
MEOHt2,,,"[(0.0, 17)]",Transport,MEOHt2,[],meoh_e <=> meoh_c,
METOX2s,,,"[(0.0, 17)]",Cysteine and methionine metabolism,Methionine oxidation 2 (spontaneous),['none'],h2o2_c + met__L_c --> h2o_c + metsox__R__L_c,
METSOXR2,,,"[(0.0, 17)]",Other Amino Acid Metabolism,L-methionine-R-sulfoxide reductase,['Rv2674'],metsox__R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,
METabc,,,"[(0.0, 17)]",Transport,L-methionine transport via ABC system,[],atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,
MME,,,"[(0.0, 17)]",Fatty Acid Metabolism,methylmalonyl-CoA epimerase,"['Rv1322A', 'Rv0855', 'Rv1143']",mmcoa__R_c <-- 0.001 aqcobal_c + mmcoa__S_c,
MMM2r,,,"[(0.0, 17)]",Fatty Acid Metabolism,,"['Rv1492', 'Rv1493']",0.001 aqcobal_c + succoa_c <-- mmcoa__R_c,
MSHAMID,,,"[(0.0, 17)]",Sulfur metabolism,MSHAMID,['Rv1082'],bmnmsh_c + h2o_c --> acysbmn_c + igam_c,
MYCTR,,,"[(0.0, 17)]",Redox Metabolism,MYCTR,['Rv2855'],2.0 msh_c + nadp_c <=> h_c + mssg_c + nadph_c,
MYCTR2,,,"[(0.0, 17)]",Redox Metabolism,MYCTR2,['Rv2855'],gthox_c + 2.0 msh_c --> 2.0 gthrd_c + mssg_c,
NADH10,,,"[(0.0, 17)]",Oxidative Phosphorylation,NADH dehydrogenase (menaquinone-8 & 0 protons),"['Rv3145', 'Rv3155', 'Rv3158', 'Rv3156', 'Rv3149', 'Rv3150', 'Rv3148', 'Rv3151', 'Rv3154', 'Rv3153', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157']",h_c + mqn8_c + nadh_c --> mql8_c + nad_c,['Rv3156']
NADH9,,,"[(0.0, 17)]",Oxidative Phosphorylation,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),"['Rv3145', 'Rv3155', 'Rv3158', 'Rv3156', 'Rv3149', 'Rv3150', 'Rv3148', 'Rv3151', 'Rv3154', 'Rv3153', 'Rv3152', 'Rv0082', 'Rv3146', 'Rv3147', 'Rv3157']",2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c,['Rv3156']
NADTRHD,,,"[(0.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,NAD transhydrogenase,"['Rv0157', 'Rv2713', 'Rv0155', 'Rv0156']",nad_c + nadph_c --> nadh_c + nadp_c,
NAKtr,,,"[(0.0, 17)]",Transport,NAKtr,['Rv3236c'],k_c + na1_e --> k_e + na1_c,
NARK,,,"[(1.0, 17)]",Transport,nark,"['Rv0261c', 'Rv0267', 'Rv1737c', 'Rv2329c']",no2_c --> no2_e,['Rv1737c']
NAt3_1,,,"[(0.0, 17)]",Transport,Sodium proton antiporter  HNA is 11 ,['Rv2287'],na1_c <=> na1_e,
NNDMBRT,,,"[(0.0, 17)]",Riboflavin Metabolism,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,['Rv2207'],dmbzid_c + nicrnt_c --> 5prdmbz_c + h_c + nac_c,
NO3R1,,,"[(1.0, 17)]",Cofactor and Prosthetic Group Biosynthesis,Nitrate reductase (Ubiquinol-8),"['Rv1162', 'Rv1161', 'Rv1164', 'Rv1163', 'Rv1736c']",2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_e + no2_c + q8_c,
